"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SOD3",15.468885923999,-2.13762901125686,0.752084835037187,-2.84227112643638,0.0044793380246788,0.0198874533137052
"SMIM14",2057.2279045838,-1.11675153219435,0.0864223405504174,-12.9220236929692,3.38129656884393e-38,3.15618708073787e-35
"LIMCH1",91.0891240165419,1.36930393755763,0.308338680639884,4.44090872645613,8.95797867614496e-06,0.000106548666276145
"UGT2B7",338.787543071908,-1.90004195679745,0.204154341043844,-9.30688981229844,1.31630331403524e-20,3.39140486156126e-18
"SULT1B1",187.038718336846,-1.34284173047645,0.275179430896056,-4.87987683564796,1.06152111721531e-06,1.70771317483236e-05
"SULT1E1",102.347553271182,-2.00993222349781,0.370197439068458,-5.42935204672262,5.65590186332735e-08,1.30288017201022e-06
"ODAM",61.7352132277785,-1.05551098851603,0.342094471759331,-3.08543713988631,0.00203253182531409,0.0103398573750106
"ALB",347.798713231086,-2.11873728935917,0.214825820643061,-9.86258208169263,6.04738676888648e-23,1.94760742727965e-20
"AFP",1762.53801683625,-2.63545353394826,0.346481876299195,-7.60632435409835,2.82001036679391e-14,2.6681759103219e-12
"PPBP",25.9090278450686,-1.79732225952347,0.653949440717684,-2.74841164716186,0.00598847721152546,0.0251350947021095
"ANTXR2",47.2551683938328,-2.96689251524618,0.467590464009592,-6.34506634246783,2.22329615862786e-10,9.1482901151206e-09
"SCD5",131.532606931233,-1.1664325135441,0.259496140636673,-4.49498983176498,6.9573271694644e-06,8.53585041077072e-05
"ADH4",63.8565278241683,-2.75739557993332,0.467161674198312,-5.90244391230346,3.58155898386572e-09,1.12533524020261e-07
"MTTP",226.376768692306,-2.26490601193403,0.525885199239107,-4.30684494488736,1.65599604130842e-05,0.00017961765352197
"SLC39A8",59.4830096945589,-1.01458373800364,0.355307698729804,-2.85550732964891,0.00429681310705763,0.0192300184671016
"BDH2",493.080618350739,-1.22180768895918,0.172813035791604,-7.07011298865535,1.54807596372601e-12,1.04118988612528e-10
"ALPK1",150.838095121942,-1.14632991448311,0.260363426428419,-4.40280699254918,1.06859225047977e-05,0.000124103428701697
"FABP2",6.73077783040122,-6.08901460990208,1.56547033290983,-3.88957521704298,0.000100419841288504,0.000847646714747267
